園代碼,園名,學年度,資料表,指標,資料類別,數值,前一年數值,YoY變化額,YoY變化率,歷史均值,歷史標準差,移動平均_近3年,Zscore
N01,安溪,113,資產負債表,應付購置財產,非收支,170274.0,172779.0,-2505.0,-0.014498289722709357,171053.25,2137.332975930517,171944.0,-0.3645898925321839
N01,安溪,110,資產負債表,應收帳款淨額,非收支,17797.0,,,,17797.0,,17797.0,
N01,安溪,111,資產負債表,應收帳款淨額,非收支,69039.0,17797.0,51242.0,2.879249311681744,43418.0,36233.56568156107,43418.0,0.7071067811865475
N01,安溪,112,資產負債表,應收帳款淨額,非收支,34918.0,69039.0,-34121.0,-0.49422790017236634,40584.666666666664,26086.75860150765,40584.666666666664,-0.21722387028717194
N01,安溪,113,資產負債表,應收帳款淨額,非收支,37897.0,34918.0,2979.0,0.08531416461423907,39912.75,21342.099340271096,47284.666666666664,-0.09444947134120102
N01,安溪,110,資產負債表,本期餘絀,非收支,218557.0,,,,218557.0,,218557.0,
N01,安溪,111,資產負債表,本期餘絀,非收支,649872.0,218557.0,431315.0,1.9734668759179528,434214.5,304985.7613274757,434214.5,0.7071067811865476
N01,安溪,112,資產負債表,本期餘絀,非收支,250799.0,649872.0,-399073.0,-0.6140793879410099,373076.0,240253.83629195185,373076.0,-0.5089492092497176
N01,安溪,113,資產負債表,本期餘絀,非收支,-1988771.0,250799.0,-2239570.0,-8.929740549204741,-217385.75,1197105.5022097747,-362700.0,-1.479723588881802
N01,安溪,111,資產負債表,業務發展準備,非收支,8091844.0,,,,8091844.0,,8091844.0,
N01,安溪,112,資產負債表,業務發展準備,非收支,10479844.0,8091844.0,2388000.0,0.29511196706214304,9285844.0,1688570.9934734756,9285844.0,0.7071067811865475
N01,安溪,113,資產負債表,業務發展準備,非收支,15899844.0,10479844.0,5420000.0,0.5171832710486912,11490510.666666666,4000912.5625703614,11490510.666666666,1.1020819036596454
N01,安溪,110,資產負債表,業務發展準備備,非收支,6791844.0,,,,6791844.0,,6791844.0,
N01,安溪,110,資產負債表,業務發展準備金,非收支,6791844.0,,,,6791844.0,,6791844.0,
N01,安溪,111,資產負債表,業務發展準備金,非收支,8091844.0,6791844.0,1300000.0,0.19140604525074487,7441844.0,919238.8155425118,7441844.0,0.7071067811865476
N01,安溪,112,資產負債表,業務發展準備金,非收支,10479844.0,8091844.0,2388000.0,0.29511196706214304,8454510.666666666,1870556.4234562225,8454510.666666666,1.08274378037265
N01,安溪,113,資產負債表,業務發展準備金,非收支,13699844.0,10479844.0,3220000.0,0.30725648206213757,9765844.0,3034968.643440434,10757177.333333334,1.2962242652828289
N01,安溪,110,資產負債表,流動負債合計,非收支,4519817.0,,,,4519817.0,,4519817.0,
N01,安溪,111,資產負債表,流動負債合計,非收支,6767244.0,4519817.0,2247427.0,0.4972384943903702,5643530.5,1589170.8719217388,5643530.5,0.7071067811865476
N01,安溪,112,資產負債表,流動負債合計,非收支,7272282.0,6767244.0,505038.0,0.07462979020706213,6186447.666666667,1465267.6136686886,6186447.666666667,0.7410484768817465
N01,安溪,113,資產負債表,流動負債合計,非收支,6271595.0,7272282.0,-1000687.0,-0.13760288723677108,6207734.5,1197143.2538357025,6770373.666666667,0.053344075402327995
N01,安溪,110,資產負債表,流動資產合計,非收支,6087164.0,,,,6087164.0,,6087164.0,
N01,安溪,111,資產負債表,流動資產合計,非收支,8984463.0,6087164.0,2897299.0,0.4759686119841687,7535813.5,2048699.770025003,7535813.5,0.7071067811865475
N01,安溪,112,資產負債表,流動資產合計,非收支,9740300.0,8984463.0,755837.0,0.08412712034097085,8270642.333333333,1928342.7124721203,8270642.333333333,0.7621351003435366
N01,安溪,113,資產負債表,流動資產合計,非收支,8950842.0,9740300.0,-789458.0,-0.08105068632382986,8440692.25,1610798.448326042,9225201.666666666,0.31670613448265533
N01,安溪,110,資產負債表,現金及銀行存款,非收支,5803751.0,,,,5803751.0,,5803751.0,
N01,安溪,111,資產負債表,現金及銀行存款,非收支,8824150.0,5803751.0,3020399.0,0.5204218788848798,7313950.5,2135744.614789067,7313950.5,0.7071067811865476
N01,安溪,112,資產負債表,現金及銀行存款,非收支,9654314.0,8824150.0,830164.0,0.09407863646923499,8094071.666666667,2026442.6056131797,8094071.666666667,0.7699415364696305
N01,安溪,113,資產負債表,現金及銀行存款,非收支,8868744.0,9654314.0,-785570.0,-0.0813698415029799,8287739.75,1699316.2532533244,9115736.0,0.34190472131816135
N01,安溪,110,資產負債表,累積餘絀,非收支,1352390.0,,,,1352390.0,,1352390.0,
N01,安溪,111,資產負債表,累積餘絀,非收支,1570947.0,1352390.0,218557.0,0.16160796811570627,1461668.5,154543.13677578827,1461668.5,0.7071067811865475
N01,安溪,112,資產負債表,累積餘絀,非收支,2220819.0,1570947.0,649872.0,0.41368168372325737,1714718.6666666667,451713.35060227447,1714718.6666666667,1.120401539291553
N01,安溪,113,資產負債表,累積餘絀,非收支,2471618.0,2220819.0,250799.0,0.11293086019166802,1903943.5,528444.9996057615,2087794.6666666667,1.0742357301583043
N01,安溪,110,資產負債表,負債及餘絀總計,非收支,14735315.0,,,,14735315.0,,14735315.0,
N01,安溪,111,資產負債表,負債及餘絀總計,非收支,20469369.0,14735315.0,5734054.0,0.38913684573421065,17602342.0,4054588.4670898477,17602342.0,0.7071067811865475
N01,安溪,112,資產負債表,負債及餘絀總計,非收支,24140447.0,20469369.0,3671078.0,0.17934495196212447,19781710.333333332,4740124.767950453,19781710.333333332,0.9195404931400802
N01,安溪,113,資產負債表,負債及餘絀總計,非收支,26187977.0,24140447.0,2047530.0,0.08481740209698685,21383277.0,5023868.200394593,23599264.333333332,0.9563746118225437
N01,安溪,110,資產負債表,負債總額,非收支,13164368.0,,,,13164368.0,,13164368.0,
N01,安溪,111,資產負債表,負債總額,非收支,18248550.0,13164368.0,5084182.0,0.38620783010623827,15706459.0,3595059.5689865835,15706459.0,0.7071067811865476
N01,安溪,112,資產負債表,負債總額,非收支,21668829.0,18248550.0,3420279.0,0.1874274394403939,17693915.666666668,4279273.145981024,17693915.666666668,0.9288758155263965
N01,安溪,113,資產負債表,負債總額,非收支,25705130.0,21668829.0,4036301.0,0.1862722254165188,19696719.25,5315355.856283526,21874169.666666668,1.1303872990737172
N01,安溪,110,資產負債表,資產總計,非收支,14735315.0,,,,14735315.0,,14735315.0,
N01,安溪,111,資產負債表,資產總計,非收支,20469369.0,14735315.0,5734054.0,0.38913684573421065,17602342.0,4054588.4670898477,17602342.0,0.7071067811865475
N01,安溪,112,資產負債表,資產總計,非收支,24140447.0,20469369.0,3671078.0,0.17934495196212447,19781710.333333332,4740124.767950453,19781710.333333332,0.9195404931400802
N01,安溪,113,資產負債表,資產總計,非收支,26187977.0,24140447.0,2047530.0,0.08481740209698685,21383277.0,5023868.200394593,23599264.333333332,0.9563746118225437
N01,安溪,110,資產負債表,資遣費準備,非收支,564718.0,,,,564718.0,,564718.0,
N01,安溪,112,資產負債表,資遣費準備,非收支,713906.0,,,,639312.0,105491.84647165865,639312.0,0.7071067811865476
N01,安溪,112,資產負債表,資遣費準備,非收支,713906.0,,,,664176.6666666666,86133.73195986189,664176.6666666666,0.5773502691896262
N01,安溪,113,資產負債表,資遣費準備,非收支,790438.0,713906.0,76532.0,0.10720178847075106,695742.0,94506.58316399623,739416.6666666666,1.0020042713392259
N01,安溪,113,資產負債表,資遣費準備,非收支,790438.0,713906.0,76532.0,0.10720178847075106,714681.2,92152.52128509563,764927.3333333334,0.8220806001132455
N01,安溪,110,資產負債表,資遣費準備金,非收支,564718.0,,,,564718.0,,564718.0,
N01,安溪,113,資產負債表,資遣費準備金,非收支,790438.0,,,,677578.0,159608.1426494275,677578.0,0.7071067811865476
N01,安溪,111,資產負債表,資遺費準備,非收支,638981.0,,,,638981.0,,638981.0,
N01,安溪,111,資產負債表,資遺費準備金,非收支,638981.0,,,,638981.0,,638981.0,
N01,安溪,110,資產負債表,購置財產,非收支,168381.0,,,,168381.0,,168381.0,
N01,安溪,111,資產負債表,購置財產,非收支,172779.0,168381.0,4398.0,0.02611933650471253,170580.0,3109.855623658436,170580.0,0.7071067811865476
N01,安溪,112,資產負債表,購置財產,非收支,172779.0,172779.0,0.0,0.0,171313.0,2539.186483895974,171313.0,0.5773502691896257
N01,安溪,113,資產負債表,購置財產,非收支,170274.0,172779.0,-2505.0,-0.014498289722709357,171053.25,2137.332975930517,171944.0,-0.3645898925321839
N01,安溪,110,資產負債表,非流動負債合計,非收支,8644551.0,,,,8644551.0,,8644551.0,
N01,安溪,111,資產負債表,非流動負債合計,非收支,11481306.0,8644551.0,2836755.0,0.32815527376725523,10062928.5,2005888.6970648447,10062928.5,0.7071067811865475
N01,安溪,112,資產負債表,非流動負債合計,非收支,14396547.0,11481306.0,2915241.0,0.253911967854528,11507468.0,2876087.243754438,11507468.0,1.0045171634740129
N01,安溪,113,資產負債表,非流動負債合計,非收支,19433535.0,14396547.0,5036988.0,0.3498747303780552,13488984.75,4606540.97393915,15103796.0,1.2904585639486217
N01,安溪,110,資產負債表,非流動資產合計,非收支,8648151.0,,,,8648151.0,,8648151.0,
N01,安溪,111,資產負債表,非流動資產合計,非收支,11484906.0,8648151.0,2836755.0,0.3280186712743568,10066528.5,2005888.6970648447,10066528.5,0.7071067811865475
N01,安溪,112,資產負債表,非流動資產合計,非收支,14400147.0,11484906.0,2915241.0,0.25383237790540036,11511068.0,2876087.243754438,11511068.0,1.0045171634740129
N01,安溪,113,資產負債表,非流動資產合計,非收支,17237135.0,14400147.0,2836988.0,0.19701104440114395,12942584.75,3702910.4829282938,14374062.666666666,1.1597769564777143
N01,安溪,110,資產負債表,預付款項,非收支,240587.0,,,,240587.0,,240587.0,
N01,安溪,111,資產負債表,預付款項,非收支,56020.0,240587.0,-184567.0,-0.7671528386820567,148303.5,130508.57728325752,148303.5,-0.7071067811865476
N01,安溪,112,資產負債表,預付款項,非收支,51068.0,56020.0,-4952.0,-0.08839700107104606,115891.66666666667,108017.70777207473,115891.66666666667,-0.6001207394943925
N01,安溪,113,資產負債表,預付款項,非收支,44201.0,51068.0,-6867.0,-0.13446776846557532,97969.0,95202.09057578516,50429.666666666664,-0.5647775135483842
N01,安溪,110,資產負債表,預收款項,非收支,3078815.0,,,,3078815.0,,3078815.0,
N01,安溪,111,資產負債表,預收款項,非收支,4798921.0,3078815.0,1720106.0,0.5586909249175414,3938868.0,1216298.6169596675,3938868.0,0.7071067811865475
N01,安溪,112,資產負債表,預收款項,非收支,5207452.0,4798921.0,408531.0,0.08512976146096174,4361729.333333333,1129657.5961300547,4361729.333333333,0.7486539899912301
N01,安溪,113,資產負債表,預收款項,非收支,4324548.0,5207452.0,-882904.0,-0.1695462579395835,4352434.0,922548.8980084832,4776973.666666667,-0.030227124069193322
N01,安溪,110,資產負債表,餘絀總額,非收支,1570947.0,,,,1570947.0,,1570947.0,
N01,安溪,111,資產負債表,餘絀總額,非收支,2220819.0,1570947.0,649872.0,0.41368168372325737,1895883.0,459528.898103264,1895883.0,0.7071067811865476
N01,安溪,112,資產負債表,餘絀總額,非收支,2471618.0,2220819.0,250799.0,0.11293086019166802,2087794.6666666667,464837.2484045715,2087794.6666666667,0.8257155265648425
N01,安溪,113,資產負債表,餘絀總額,非收支,482847.0,2471618.0,-1988771.0,-0.80464335508157,1686557.75,887701.1686678407,1725094.6666666667,-1.3559864428323216
N01,安溪,110,附表三,事務機器耗材-執行率,非收支,84.0,,,,84.0,,84.0,
N01,安溪,111,附表三,事務機器耗材-執行率,非收支,83.0,84.0,-1.0,-0.011904761904761904,83.5,0.7071067811865476,83.5,-0.7071067811865475
N01,安溪,112,附表三,事務機器耗材-執行率,非收支,82.0,83.0,-1.0,-0.012048192771084338,83.0,1.0,83.0,-1.0
N01,安溪,113,附表三,事務機器耗材-執行率,非收支,62.0,82.0,-20.0,-0.24390243902439024,77.75,10.53169818531972,75.66666666666667,-1.4954853170739497
N01,安溪,110,附表三,事務機器耗材-決算數,非收支,50284.0,,,,50284.0,,50284.0,
N01,安溪,111,附表三,事務機器耗材-決算數,非收支,54177.0,50284.0,3893.0,0.07742025296316919,52230.5,2752.7666991592296,52230.5,0.7071067811865475
N01,安溪,112,附表三,事務機器耗材-決算數,非收支,53091.0,54177.0,-1086.0,-0.02004540672240988,52517.333333333336,2008.9007773738683,52517.333333333336,0.2855624693503225
N01,安溪,113,附表三,事務機器耗材-決算數,非收支,40460.0,53091.0,-12631.0,-0.23791226384886327,49503.0,6247.821753752797,49242.666666666664,-1.447384441556493
N01,安溪,112,附表三,五日未上課退費-執行率,非收支,,,,,,,,
N01,安溪,113,附表三,五日未上課退費-執行率,非收支,,,,,,,,
N01,安溪,112,附表三,五日未上課退費-決算數,非收支,-30378.0,,,,-30378.0,,-30378.0,
N01,安溪,113,附表三,五日未上課退費-決算數,非收支,-46044.0,-30378.0,-15666.0,-0.5157021528737903,-38211.0,11077.534834068454,-38211.0,-0.7071067811865475
N01,安溪,112,附表三,人事費-執行率,非收支,88.0,,,,88.0,,88.0,
N01,安溪,113,附表三,人事費-執行率,非收支,87.0,88.0,-1.0,-0.011363636363636364,87.5,0.7071067811865476,87.5,-0.7071067811865475
N01,安溪,112,附表三,人事費-決算數,非收支,11797585.0,,,,11797585.0,,11797585.0,
N01,安溪,113,附表三,人事費-決算數,非收支,11978248.0,11797585.0,180663.0,0.015313557817129522,11887916.5,127748.03240950523,11887916.5,0.7071067811865476
N01,安溪,112,附表三,代課費及代班費-執行率,非收支,75.0,,,,75.0,,75.0,
N01,安溪,113,附表三,代課費及代班費-執行率,非收支,59.0,75.0,-16.0,-0.21333333333333335,67.0,11.313708498984761,67.0,-0.7071067811865475
N01,安溪,112,附表三,代課費及代班費-決算數,非收支,198190.0,,,,198190.0,,198190.0,
N01,安溪,113,附表三,代課費及代班費-決算數,非收支,156896.0,198190.0,-41294.0,-0.20835561834603158,177543.0,29199.267422317294,177543.0,-0.7071067811865475
N01,安溪,110,附表三,保全-執行率,非收支,40.0,,,,40.0,,40.0,
N01,安溪,111,附表三,保全-執行率,非收支,50.0,40.0,10.0,0.25,45.0,7.0710678118654755,45.0,0.7071067811865475
N01,安溪,112,附表三,保全-執行率,非收支,40.0,50.0,-10.0,-0.2,43.333333333333336,5.773502691896258,43.333333333333336,-0.5773502691896261
N01,安溪,113,附表三,保全-執行率,非收支,40.0,40.0,0.0,0.0,42.5,5.000000000000001,43.333333333333336,-0.4999999999999999
N01,安溪,110,附表三,保全-決算數,非收支,24000.0,,,,24000.0,,24000.0,
N01,安溪,111,附表三,保全-決算數,非收支,29925.0,24000.0,5925.0,0.246875,26962.5,4189.607678530294,26962.5,0.7071067811865476
N01,安溪,112,附表三,保全-決算數,非收支,24000.0,29925.0,-5925.0,-0.19799498746867167,25975.0,3420.8003449485327,25975.0,-0.5773502691896257
N01,安溪,113,附表三,保全-決算數,非收支,24000.0,24000.0,0.0,0.0,25481.25,2962.5,25975.0,-0.5
N01,安溪,112,附表三,保險費-執行率,非收支,100.0,,,,100.0,,100.0,
N01,安溪,113,附表三,保險費-執行率,非收支,100.0,100.0,0.0,0.0,100.0,0.0,100.0,
N01,安溪,112,附表三,保險費-決算數,非收支,17987.0,,,,17987.0,,17987.0,
N01,安溪,113,附表三,保險費-決算數,非收支,17924.0,17987.0,-63.0,-0.003502529604714516,17955.5,44.54772721475249,17955.5,-0.7071067811865476
N01,安溪,112,附表三,修繕費-執行率,非收支,32.0,,,,32.0,,32.0,
N01,安溪,113,附表三,修繕費-執行率,非收支,86.0,32.0,54.0,1.6875,59.0,38.18376618407357,59.0,0.7071067811865475
N01,安溪,112,附表三,修繕費-決算數,非收支,34700.0,,,,34700.0,,34700.0,
N01,安溪,113,附表三,修繕費-決算數,非收支,94839.0,34700.0,60139.0,1.7331123919308358,64769.5,42524.69471377778,64769.5,0.7071067811865475
N01,安溪,110,附表三,修繕購置費-執行率,非收支,100.0,,,,100.0,,100.0,
N01,安溪,111,附表三,修繕購置費-執行率,非收支,30.0,100.0,-70.0,-0.7,65.0,49.49747468305833,65.0,-0.7071067811865475
N01,安溪,112,附表三,修繕購置費-執行率,非收支,15.0,30.0,-15.0,-0.5,48.333333333333336,45.368858629387326,48.333333333333336,-0.7347183583706451
N01,安溪,113,附表三,修繕購置費-執行率,非收支,77.0,15.0,62.0,4.133333333333334,55.5,39.719852299154724,40.666666666666664,0.541291035980452
N01,安溪,110,附表三,修繕購置費-決算數,非收支,125696.0,,,,125696.0,,125696.0,
N01,安溪,111,附表三,修繕購置費-決算數,非收支,58005.0,125696.0,-67691.0,-0.5385294679226069,91850.5,47864.76512529859,91850.5,-0.7071067811865476
N01,安溪,112,附表三,修繕購置費-決算數,非收支,28074.0,58005.0,-29931.0,-0.5160072407551073,70591.66666666667,50013.31676996971,70591.66666666667,-0.8501269144420398
N01,安溪,113,附表三,修繕購置費-決算數,非收支,128643.0,28074.0,100569.0,3.5822825390040607,85104.5,50100.3382723111,71574.0,0.8690260685138403
N01,安溪,112,附表三,健康檢查-執行率,非收支,100.0,,,,100.0,,100.0,
N01,安溪,113,附表三,健康檢查-執行率,非收支,,100.0,,,100.0,,100.0,
N01,安溪,112,附表三,健康檢查-決算數,非收支,2000.0,,,,2000.0,,2000.0,
N01,安溪,113,附表三,健康檢查-決算數,非收支,,2000.0,,,2000.0,,2000.0,
N01,安溪,110,附表三,其他支出-執行率,非收支,,,,,,,,
N01,安溪,111,附表三,其他支出-執行率,非收支,,,,,,,,
N01,安溪,112,附表三,其他支出-執行率,非收支,,,,,,,,
N01,安溪,113,附表三,其他支出-執行率,非收支,,,,,,,,
N01,安溪,110,附表三,其他支出-決算數,非收支,1086035.0,,,,1086035.0,,1086035.0,
N01,安溪,111,附表三,其他支出-決算數,非收支,801623.0,1086035.0,-284412.0,-0.26188106276501216,943829.0,201109.65385082836,943829.0,-0.7071067811865476
N01,安溪,112,附表三,其他支出-決算數,非收支,1344392.0,801623.0,542769.0,0.6770876085142268,1077350.0,271488.70834530116,1077350.0,0.983621019185647
