園代碼,園名,學年度,資料表,指標,數值,資料類別
N05,漢翔,111,附表三,代課費及廚工代班費-決算數,8448.0,非收支
N05,漢翔,110,附表三,保全-執行率,18.0,非收支
N05,漢翔,111,附表三,保全-執行率,,非收支
N05,漢翔,112,附表三,保全-執行率,24.0,非收支
N05,漢翔,113,附表三,保全-執行率,,非收支
N05,漢翔,110,附表三,保全-決算數,14559.0,非收支
N05,漢翔,111,附表三,保全-決算數,,非收支
N05,漢翔,112,附表三,保全-決算數,19152.0,非收支
N05,漢翔,113,附表三,保全-決算數,,非收支
N05,漢翔,110,附表三,保險費-執行率,91.0,非收支
N05,漢翔,111,附表三,保險費-執行率,155.0,非收支
N05,漢翔,112,附表三,保險費-執行率,138.0,非收支
N05,漢翔,113,附表三,保險費-執行率,153.0,非收支
N05,漢翔,110,附表三,保險費-決算數,9990.0,非收支
N05,漢翔,111,附表三,保險費-決算數,17000.0,非收支
N05,漢翔,112,附表三,保險費-決算數,15230.0,非收支
N05,漢翔,113,附表三,保險費-決算數,16819.0,非收支
N05,漢翔,112,附表三,修繕費-執行率,71.0,非收支
N05,漢翔,113,附表三,修繕費-執行率,90.0,非收支
N05,漢翔,112,附表三,修繕費-決算數,60578.0,非收支
N05,漢翔,113,附表三,修繕費-決算數,76263.0,非收支
N05,漢翔,110,附表三,修繕購置費-執行率,105.0,非收支
N05,漢翔,111,附表三,修繕購置費-執行率,43.0,非收支
N05,漢翔,112,附表三,修繕購置費-執行率,105.0,非收支
N05,漢翔,113,附表三,修繕購置費-執行率,55.0,非收支
N05,漢翔,110,附表三,修繕購置費-決算數,111654.0,非收支
N05,漢翔,111,附表三,修繕購置費-決算數,46170.0,非收支
N05,漢翔,112,附表三,修繕購置費-決算數,111709.0,非收支
N05,漢翔,113,附表三,修繕購置費-決算數,55784.0,非收支
N05,漢翔,110,附表三,健康檢查-執行率,75.0,非收支
N05,漢翔,111,附表三,健康檢查-執行率,,非收支
N05,漢翔,112,附表三,健康檢查-執行率,45.0,非收支
N05,漢翔,113,附表三,健康檢查-執行率,200.0,非收支
N05,漢翔,110,附表三,健康檢查-決算數,8210.0,非收支
N05,漢翔,111,附表三,健康檢查-決算數,,非收支
N05,漢翔,112,附表三,健康檢查-決算數,4900.0,非收支
N05,漢翔,113,附表三,健康檢查-決算數,2000.0,非收支
N05,漢翔,110,附表三,其他支出-執行率,,非收支
N05,漢翔,111,附表三,其他支出-執行率,,非收支
N05,漢翔,112,附表三,其他支出-執行率,,非收支
N05,漢翔,113,附表三,其他支出-執行率,,非收支
N05,漢翔,110,附表三,其他支出-決算數,2312245.0,非收支
N05,漢翔,111,附表三,其他支出-決算數,2463788.0,非收支
N05,漢翔,112,附表三,其他支出-決算數,3729484.0,非收支
N05,漢翔,113,附表三,其他支出-決算數,999581.0,非收支
N05,漢翔,110,附表三,其他收入-執行率,,非收支
N05,漢翔,111,附表三,其他收入-執行率,,非收支
N05,漢翔,112,附表三,其他收入-執行率,,非收支
N05,漢翔,113,附表三,其他收入-執行率,,非收支
N05,漢翔,110,附表三,其他收入-決算數,2312245.0,非收支
N05,漢翔,111,附表三,其他收入-決算數,2463788.0,非收支
N05,漢翔,112,附表三,其他收入-決算數,3729484.0,非收支
N05,漢翔,113,附表三,其他收入-決算數,999581.0,非收支
N05,漢翔,110,附表三,利息收入-執行率,,非收支
N05,漢翔,111,附表三,利息收入-執行率,,非收支
N05,漢翔,112,附表三,利息收入-執行率,,非收支
N05,漢翔,113,附表三,利息收入-執行率,,非收支
N05,漢翔,110,附表三,利息收入-決算數,,非收支
N05,漢翔,111,附表三,利息收入-決算數,39517.0,非收支
N05,漢翔,112,附表三,利息收入-決算數,71207.0,非收支
N05,漢翔,113,附表三,利息收入-決算數,105887.0,非收支
N05,漢翔,110,附表三,加班費-執行率,18.0,非收支
N05,漢翔,111,附表三,加班費-執行率,20.0,非收支
N05,漢翔,112,附表三,加班費-執行率,47.0,非收支
N05,漢翔,113,附表三,加班費-執行率,32.0,非收支
N05,漢翔,110,附表三,加班費-決算數,98005.0,非收支
N05,漢翔,111,附表三,加班費-決算數,111487.0,非收支
N05,漢翔,112,附表三,加班費-決算數,266196.0,非收支
N05,漢翔,113,附表三,加班費-決算數,213588.0,非收支
N05,漢翔,110,附表三,勞、健保費-執行率,99.0,非收支
N05,漢翔,111,附表三,勞、健保費-執行率,101.0,非收支
N05,漢翔,112,附表三,勞、健保費-執行率,72.0,非收支
N05,漢翔,113,附表三,勞、健保費-執行率,68.0,非收支
N05,漢翔,110,附表三,勞、健保費-決算數,604774.0,非收支
N05,漢翔,111,附表三,勞、健保費-決算數,635875.0,非收支
N05,漢翔,112,附表三,勞、健保費-決算數,465218.0,非收支
N05,漢翔,113,附表三,勞、健保費-決算數,615951.0,非收支
N05,漢翔,110,附表三,勞退金提撥-執行率,97.0,非收支
N05,漢翔,111,附表三,勞退金提撥-執行率,100.0,非收支
N05,漢翔,112,附表三,勞退金提撥-執行率,68.0,非收支
N05,漢翔,113,附表三,勞退金提撥-執行率,83.0,非收支
N05,漢翔,110,附表三,勞退金提撥-決算數,284906.0,非收支
N05,漢翔,111,附表三,勞退金提撥-決算數,303014.0,非收支
N05,漢翔,112,附表三,勞退金提撥-決算數,211235.0,非收支
N05,漢翔,113,附表三,勞退金提撥-決算數,292140.0,非收支
N05,漢翔,110,附表三,園務特支-執行率,87.0,非收支
N05,漢翔,111,附表三,園務特支-執行率,81.0,非收支
N05,漢翔,112,附表三,園務特支-執行率,78.0,非收支
N05,漢翔,113,附表三,園務特支-執行率,16.0,非收支
N05,漢翔,110,附表三,園務特支-決算數,33814.0,非收支
N05,漢翔,111,附表三,園務特支-決算數,31572.0,非收支
N05,漢翔,112,附表三,園務特支-決算數,30363.0,非收支
N05,漢翔,113,附表三,園務特支-決算數,6220.0,非收支
N05,漢翔,110,附表三,園舍消毒、清潔-執行率,84.0,非收支
N05,漢翔,111,附表三,園舍消毒、清潔-執行率,108.0,非收支
N05,漢翔,112,附表三,園舍消毒、清潔-執行率,108.0,非收支
N05,漢翔,113,附表三,園舍消毒、清潔-執行率,200.0,非收支
N05,漢翔,110,附表三,園舍消毒、清潔-決算數,21000.0,非收支
N05,漢翔,111,附表三,園舍消毒、清潔-決算數,27000.0,非收支
N05,漢翔,112,附表三,園舍消毒、清潔-決算數,27000.0,非收支
N05,漢翔,113,附表三,園舍消毒、清潔-決算數,50000.0,非收支
N05,漢翔,112,附表三,園長及教保服務人員薪資(含職務加給)-執行率,77.0,非收支
N05,漢翔,112,附表三,園長及教保服務人員薪資(含職務加給)-決算數,3012992.0,非收支
N05,漢翔,110,附表三,園長及教保服務人員薪資（含職務加給）-執行率,92.0,非收支
N05,漢翔,111,附表三,園長及教保服務人員薪資（含職務加給）-執行率,99.0,非收支
N05,漢翔,113,附表三,園長及教保服務人員薪資（含職務加給）-執行率,86.0,非收支
N05,漢翔,110,附表三,園長及教保服務人員薪資（含職務加給）-決算數,3411215.0,非收支
N05,漢翔,111,附表三,園長及教保服務人員薪資（含職務加給）-決算數,3749923.0,非收支
N05,漢翔,113,附表三,園長及教保服務人員薪資（含職務加給）-決算數,4511419.0,非收支
N05,漢翔,110,附表三,學前特教師、社工人員、護理人員薪資-執行率,78.0,非收支
N05,漢翔,111,附表三,學前特教師、社工人員、護理人員薪資-執行率,87.0,非收支
N05,漢翔,112,附表三,學前特教師、社工人員、護理人員薪資-執行率,70.0,非收支
N05,漢翔,110,附表三,學前特教師、社工人員、護理人員薪資-決算數,381073.0,非收支
N05,漢翔,111,附表三,學前特教師、社工人員、護理人員薪資-決算數,438714.0,非收支
N05,漢翔,112,附表三,學前特教師、社工人員、護理人員薪資-決算數,362873.0,非收支
N05,漢翔,110,附表三,差旅費-執行率,,非收支
N05,漢翔,111,附表三,差旅費-執行率,,非收支
N05,漢翔,112,附表三,差旅費-執行率,,非收支
N05,漢翔,113,附表三,差旅費-執行率,,非收支
N05,漢翔,110,附表三,差旅費-決算數,,非收支
N05,漢翔,111,附表三,差旅費-決算數,,非收支
N05,漢翔,112,附表三,差旅費-決算數,,非收支
N05,漢翔,113,附表三,差旅費-決算數,,非收支
N05,漢翔,110,附表三,延後托育支出-執行率,,非收支
N05,漢翔,111,附表三,延後托育支出-執行率,,非收支
N05,漢翔,110,附表三,延後托育支出-決算數,446820.0,非收支
N05,漢翔,111,附表三,延後托育支出-決算數,408622.0,非收支
N05,漢翔,110,附表三,延後托育收入-執行率,,非收支
N05,漢翔,111,附表三,延後托育收入-執行率,,非收支
N05,漢翔,110,附表三,延後托育收入-決算數,532950.0,非收支
N05,漢翔,111,附表三,延後托育收入-決算數,490290.0,非收支
N05,漢翔,110,附表三,延後托育收入淨額-執行率,,非收支
N05,漢翔,110,附表三,延後托育收入淨額-執行率,,非收支
N05,漢翔,111,附表三,延後托育收入淨額-執行率,,非收支
N05,漢翔,111,附表三,延後托育收入淨額-執行率,,非收支
N05,漢翔,110,附表三,延後托育收入淨額-決算數,532950.0,非收支
N05,漢翔,110,附表三,延後托育收入淨額-決算數,532950.0,非收支
N05,漢翔,111,附表三,延後托育收入淨額-決算數,490290.0,非收支
N05,漢翔,111,附表三,延後托育收入淨額-決算數,490290.0,非收支
N05,漢翔,112,附表三,延長照顧服務支出-執行率,,非收支
N05,漢翔,113,附表三,延長照顧服務支出-執行率,,非收支
N05,漢翔,112,附表三,延長照顧服務支出-決算數,168240.0,非收支
N05,漢翔,113,附表三,延長照顧服務支出-決算數,127995.0,非收支
N05,漢翔,112,附表三,延長照顧服務收入-執行率,,非收支
N05,漢翔,113,附表三,延長照顧服務收入-執行率,,非收支
N05,漢翔,112,附表三,延長照顧服務收入-決算數,168240.0,非收支
N05,漢翔,113,附表三,延長照顧服務收入-決算數,127995.0,非收支
N05,漢翔,112,附表三,延長照顧服務收入淨額-執行率,,非收支
N05,漢翔,112,附表三,延長照顧服務收入淨額-執行率,,非收支
N05,漢翔,113,附表三,延長照顧服務收入淨額-執行率,,非收支
N05,漢翔,113,附表三,延長照顧服務收入淨額-執行率,,非收支
N05,漢翔,112,附表三,延長照顧服務收入淨額-決算數,168240.0,非收支
N05,漢翔,112,附表三,延長照顧服務收入淨額-決算數,168240.0,非收支
N05,漢翔,113,附表三,延長照顧服務收入淨額-決算數,127995.0,非收支
N05,漢翔,113,附表三,延長照顧服務收入淨額-決算數,127995.0,非收支
N05,漢翔,110,附表三,所得稅費用-執行率,,非收支
N05,漢翔,111,附表三,所得稅費用-執行率,,非收支
N05,漢翔,112,附表三,所得稅費用-執行率,,非收支
N05,漢翔,113,附表三,所得稅費用-執行率,,非收支
N05,漢翔,110,附表三,所得稅費用-決算數,40034.0,非收支
N05,漢翔,111,附表三,所得稅費用-決算數,,非收支
N05,漢翔,112,附表三,所得稅費用-決算數,,非收支
N05,漢翔,113,附表三,所得稅費用-決算數,,非收支
N05,漢翔,110,附表三,攝影照片-執行率,89.0,非收支
N05,漢翔,111,附表三,攝影照片-執行率,89.0,非收支
N05,漢翔,112,附表三,攝影照片-執行率,68.0,非收支
N05,漢翔,113,附表三,攝影照片-執行率,1.0,非收支
N05,漢翔,110,附表三,攝影照片-決算數,7970.0,非收支
N05,漢翔,111,附表三,攝影照片-決算數,7976.0,非收支
N05,漢翔,112,附表三,攝影照片-決算數,6116.0,非收支
N05,漢翔,113,附表三,攝影照片-決算數,96.0,非收支
N05,漢翔,110,附表三,支出-執行率,119.0,非收支
N05,漢翔,111,附表三,支出-執行率,126.0,非收支
N05,漢翔,112,附表三,支出-執行率,132.0,非收支
N05,漢翔,113,附表三,支出-執行率,103.0,非收支
N05,漢翔,110,附表三,支出-決算數,11009882.0,非收支
N05,漢翔,111,附表三,支出-決算數,11869873.0,非收支
N05,漢翔,112,附表三,支出-決算數,12653515.0,非收支
N05,漢翔,113,附表三,支出-決算數,11597650.0,非收支
N05,漢翔,110,附表三,收入-執行率,127.0,非收支
N05,漢翔,111,附表三,收入-執行率,128.0,非收支
N05,漢翔,112,附表三,收入-執行率,138.0,非收支
N05,漢翔,113,附表三,收入-執行率,110.0,非收支
N05,漢翔,110,附表三,收入-決算數,11841923.0,非收支
N05,漢翔,111,附表三,收入-決算數,11976524.0,非收支
N05,漢翔,112,附表三,收入-決算數,12921591.0,非收支
N05,漢翔,113,附表三,收入-決算數,13204495.0,非收支
N05,漢翔,112,附表三,政府學費差額補助退費-執行率,,非收支
N05,漢翔,113,附表三,政府學費差額補助退費-執行率,,非收支
N05,漢翔,112,附表三,政府學費差額補助退費-決算數,-1008.0,非收支
N05,漢翔,113,附表三,政府學費差額補助退費-決算數,-217120.0,非收支
N05,漢翔,110,附表三,教保材料費-執行率,46.0,非收支
N05,漢翔,111,附表三,教保材料費-執行率,48.0,非收支
N05,漢翔,112,附表三,教保材料費-執行率,77.0,非收支
N05,漢翔,113,附表三,教保材料費-執行率,57.0,非收支
N05,漢翔,110,附表三,教保材料費-決算數,83448.0,非收支
N05,漢翔,111,附表三,教保材料費-決算數,87680.0,非收支
N05,漢翔,112,附表三,教保材料費-決算數,140801.0,非收支
N05,漢翔,113,附表三,教保材料費-決算數,99130.0,非收支
N05,漢翔,110,附表三,教保費收入-執行率,97.0,非收支
N05,漢翔,111,附表三,教保費收入-執行率,97.0,非收支
N05,漢翔,112,附表三,教保費收入-執行率,97.0,非收支
N05,漢翔,113,附表三,教保費收入-執行率,102.0,非收支
N05,漢翔,110,附表三,教保費收入-決算數,9030884.0,非收支
N05,漢翔,111,附表三,教保費收入-決算數,9024121.0,非收支
N05,漢翔,112,附表三,教保費收入-決算數,9017887.0,非收支
N05,漢翔,113,附表三,教保費收入-決算數,12232000.0,非收支
N05,漢翔,110,附表三,教保費收入淨額-執行率,96.0,非收支
N05,漢翔,111,附表三,教保費收入淨額-執行率,96.0,非收支
N05,漢翔,112,附表三,教保費收入淨額-執行率,96.0,非收支
N05,漢翔,113,附表三,教保費收入淨額-執行率,99.0,非收支
N05,漢翔,110,附表三,教保費收入淨額-決算數,8992892.0,非收支
N05,漢翔,111,附表三,教保費收入淨額-決算數,8982929.0,非收支
N05,漢翔,112,附表三,教保費收入淨額-決算數,8952660.0,非收支
N05,漢翔,113,附表三,教保費收入淨額-決算數,11971032.0,非收支
N05,漢翔,110,附表三,教保費收入減項-執行率,,非收支
N05,漢翔,111,附表三,教保費收入減項-執行率,,非收支
N05,漢翔,112,附表三,教保費收入減項-執行率,,非收支
N05,漢翔,113,附表三,教保費收入減項-執行率,,非收支
N05,漢翔,110,附表三,教保費收入減項-決算數,-37992.0,非收支
N05,漢翔,111,附表三,教保費收入減項-決算數,-41192.0,非收支
N05,漢翔,112,附表三,教保費收入減項-決算數,-65227.0,非收支
N05,漢翔,113,附表三,教保費收入減項-決算數,-260968.0,非收支
N05,漢翔,110,附表三,教保費收入（家長繳費）-執行率,60.0,非收支
N05,漢翔,111,附表三,教保費收入（家長繳費）-執行率,50.0,非收支
N05,漢翔,112,附表三,教保費收入（家長繳費）-執行率,51.0,非收支
N05,漢翔,113,附表三,教保費收入（家長繳費）-執行率,53.0,非收支
N05,漢翔,110,附表三,教保費收入（家長繳費）-決算數,1362000.0,非收支
N05,漢翔,111,附表三,教保費收入（家長繳費）-決算數,918000.0,非收支
N05,漢翔,112,附表三,教保費收入（家長繳費）-決算數,934607.0,非收支
N05,漢翔,113,附表三,教保費收入（家長繳費）-決算數,912000.0,非收支
N05,漢翔,110,附表三,教保費收入（政府學費差額補助）-執行率,109.0,非收支
